"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange","expression"
"MUSNIGG00000460",4.55907030008226,-4.05104335061916,2.0546815510077,23.2837064986878,0.000297907452477744,0.0278403823948342,"MUSNIGT00000555","EXOC4",NA,NA,"exocyst complex component 4 [Source:HGNC Symbol;Acc:HGNC:30389]",-16.5762222977629,"DOWN"
"MUSNIGG00000498",14.5703963176828,-5.05755700538596,2.43363565900092,22.2465585540318,0.000469996911016131,0.0331113694877621,"MUSNIGT00000602","C7ORF45",NA,NA,NA,-33.3024636856749,"DOWN"
"MUSNIGG00000594",4.1289350016654,-1.11699414166654,2.10205608237224,23.8872671570802,0.000228214241753006,0.0239464803495566,"MUSNIGT00000716","IDH3B",NA,NA,"isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:5385]",-2.16894601025668,"DOWN"
"MUSNIGG00000999",19.8233409261589,-0.149537609491126,1.74626295447862,27.6163416176399,4.32544262836832e-05,0.00739156353150597,"MUSNIGT00001212","SOSTDC1","ENSMPUG00000014023","sclerostin domain containing 1 [Source:NCBI gene;Acc:101685568]","sclerostin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21748]",-1.10921390684519,"DOWN"
"MUSNIGG00001383",22.9572860555632,-5.84075741950089,2.35005967485719,36.6023228689621,7.19574121217513e-07,0.000358647734916829,"MUSNIGT00001691","",NA,NA,NA,-57.3116854601889,"DOWN"
"MUSNIGG00001566",41.8284383447007,-3.7213994895595,1.10411339438498,39.3802593048237,1.99098763744594e-07,0.000148851213244552,"MUSNIGT00001901","",NA,NA,NA,-13.1902452992983,"DOWN"
"MUSNIGG00002219",25.2594006794838,-1.30054139813029,1.7438390287872,21.8823475705616,0.000551258816415324,0.0356554909172528,"MUSNIGT00002682","SAMD8","ENSMPUG00000003283","sterile alpha motif domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26320]","sterile alpha motif domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26320]",-2.46321301973948,"DOWN"
"MUSNIGG00002440",11.4691607771313,-3.74401310317817,1.66232675226961,22.4985398219772,0.000420815061887343,0.0322678831429256,"MUSNIGT00002956","ZNF485",NA,NA,"zinc finger protein 485 [Source:HGNC Symbol;Acc:HGNC:23440]",-13.3986254916738,"DOWN"
"MUSNIGG00009024",122.039109407202,-2.41743689320974,1.50102118163042,23.6238009452812,0.000256394736288302,0.025487942124656,"MUSNIGT00011031","LRRC37B",NA,NA,"leucine rich repeat containing 37B [Source:HGNC Symbol;Acc:HGNC:29070]",-5.34221075685974,"DOWN"
"MUSNIGG00009794",61.3045947932924,-2.86895570284441,1.02369099049041,24.5515105721023,0.000170044388446416,0.019558374755731,"MUSNIGT00011984","",NA,NA,NA,-7.30536168955047,"DOWN"
"MUSNIGG00010574",8.73423388040422,-4.19537662687002,2.10717348096681,20.8362668135708,0.000869829484198894,0.0486210293924634,"MUSNIGT00012936","PDGFRL","ENSMPUG00000017967","platelet derived growth factor receptor like [Source:HGNC Symbol;Acc:HGNC:8805]","platelet derived growth factor receptor like [Source:HGNC Symbol;Acc:HGNC:8805]",-18.3203686214556,"DOWN"
"MUSNIGG00010616",9.3327060986276,-3.84729310208866,2.28113109131913,20.9656866785588,0.000822240686486513,0.0468363956750079,"MUSNIGT00012993","KPNA6",NA,NA,"karyopherin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6399]",-14.3929768160614,"DOWN"
"MUSNIGG00011151",5.82681982832638,-6.56595838844611,2.19919213017698,22.3474569219769,0.000449657280603511,0.0331113694877621,"MUSNIGT00013651","",NA,NA,NA,-94.743718346038,"DOWN"
"MUSNIGG00011390",7.64713921063422,-1.30475641524113,2.03604041313291,20.9762736096804,0.000818463252535808,0.0468363956750079,"MUSNIGT00013955","",NA,NA,NA,-2.47042013308504,"DOWN"
"MUSNIGG00013209",73.8340740723047,-1.36111526321948,1.74499304433588,23.0489652188084,0.000330367151018254,0.0287554068999495,"MUSNIGT00016217","SLITRK3","ENSMPUG00000019232","SLIT and NTRK like family member 3 [Source:HGNC Symbol;Acc:HGNC:23501]","SLIT and NTRK like family member 3 [Source:HGNC Symbol;Acc:HGNC:23501]",-2.56883684539628,"DOWN"
"MUSNIGG00013290",13.4040383196186,-3.17453816093106,1.77403799186225,28.4593930127671,2.9594412486229e-05,0.00553138065875425,"MUSNIGT00016311","PTX3","ENSMPUG00000002835","pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692]","pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692]",-9.02882444638108,"DOWN"
"MUSNIGG00013782",47.1507814078719,-5.17251453109362,1.7892619414548,24.8241013643863,0.000150662733311206,0.0180222761586864,"MUSNIGT00016908","FCF1","ENSMPUG00000009321","FCF1 rRNA-processing protein [Source:HGNC Symbol;Acc:HGNC:20220]","FCF1 rRNA-processing protein [Source:HGNC Symbol;Acc:HGNC:20220]",-36.0646753326917,"DOWN"
"MUSNIGG00015968",7.97433651519954,-6.45637650381498,2.29843949651407,22.9311430135093,0.000347952293621399,0.0293113051852054,"MUSNIGT00019513","LARP4","ENSMPUG00000008706","La ribonucleoprotein 4 [Source:HGNC Symbol;Acc:HGNC:24320]","La ribonucleoprotein 4 [Source:HGNC Symbol;Acc:HGNC:24320]",-87.8138444833111,"DOWN"
"MUSNIGG00016304",24.4082249454286,-3.49220907806681,2.88306758112941,31.6100759813561,7.09656437354614e-06,0.00212222757590897,"MUSNIGT00019926","USP15","ENSMPUG00000016712","ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]","ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]",-11.2527762545493,"DOWN"
"MUSNIGG00016619",14.9343378912993,-4.4232787435579,2.60583855806638,21.3455349109025,0.000696890026591965,0.0425316249902709,"MUSNIGT00020323","RPL32","ENSMPUG00000017189","ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]","ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]",-21.455546497658,"DOWN"
"MUSNIGG00018893",45.123560063917,-3.50040884144025,1.6177782659019,23.3830727287995,0.000285135813782131,0.02706979844811,"MUSNIGT00023033","",NA,NA,NA,-11.3169151145299,"DOWN"
