"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange"
"MUSNIGG00000289",22.0528229396791,3.76839696237969,2.22381894753784,31.1987260244485,8.55782735395943e-06,0.00228626768676465,"MUSNIGT00000343","OLFR455",NA,NA,NA,13.6270083252337
"MUSNIGG00000350",26.2787049997811,1.21757229217308,1.93240364818202,21.463766271602,0.000661865778679332,0.0408173308047398,"MUSNIGT00000416","TAS2R3","ENSMPUG00000018738","taste 2 receptor member 3 [Source:HGNC Symbol;Acc:HGNC:14910]","taste 2 receptor member 3 [Source:HGNC Symbol;Acc:HGNC:14910]",2.32555053777019
"MUSNIGG00000396",41.7409191759201,-1.19751410080952,1.9032095011372,62.7501402964983,3.27954710369914e-12,9.80912538716412e-09,"MUSNIGT00000472","ZC3HAV1","ENSMPUG00000003805","zinc finger CCCH-type containing, antiviral 1 [Source:HGNC Symbol;Acc:HGNC:23721]","zinc finger CCCH-type containing, antiviral 1 [Source:HGNC Symbol;Acc:HGNC:23721]",-2.29344148806114
"MUSNIGG00000460",4.55907030008226,0.0577864864383353,2.44842772254261,23.2837076940298,0.00029790729548975,0.0278450225253076,"MUSNIGT00000555","EXOC4",NA,NA,"exocyst complex component 4 [Source:HGNC Symbol;Acc:HGNC:30389]",1.04086754171534
"MUSNIGG00000498",14.5703963176828,0.642318660770503,2.87541814705632,22.2465645953313,0.000469995666403936,0.0331170077884914,"MUSNIGT00000602","C7ORF45",NA,NA,NA,1.56083567780996
"MUSNIGG00000594",4.1289350016654,-4.95144901793019,2.31654254462884,23.8872643507312,0.000228214524974553,0.02395051383154,"MUSNIGT00000716","IDH3B",NA,NA,"isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:5385]",-30.9410235529616
"MUSNIGG00000999",19.8233409261589,2.28220779449424,2.0922729475826,27.6163417331505,4.32544240380041e-05,0.00739279898843829,"MUSNIGT00001212","SOSTDC1","ENSMPUG00000014023","sclerostin domain containing 1 [Source:NCBI gene;Acc:101685568]","sclerostin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21748]",4.86421768609814
"MUSNIGG00001383",22.9572860555632,0.998502232277158,2.81044484536454,36.6023246287982,7.19573537193894e-07,0.000358707408291156,"MUSNIGT00001691","",NA,NA,NA,1.99792473048283
"MUSNIGG00001566",41.8284383447007,-0.498796702856641,1.27634891400219,39.3802593043695,1.99098763786533e-07,0.00014887610062138,"MUSNIGT00001901","",NA,NA,NA,-1.41303451231809
"MUSNIGG00001608",5.91998570273156,1.66247029471861,1.53521371840536,24.9469007383445,0.000142661834918767,0.0174163897241645,"MUSNIGT00001946","C7ORF25",NA,NA,NA,3.16558096359434
"MUSNIGG00002201",3.57643913928044,3.50969818083162,2.12858760534579,25.04920136257,0.000136318688832274,0.0169887165957221,"MUSNIGT00002655","ZSWIM8","ENSMPUG00000003454","zinc finger SWIM-type containing 8 [Source:NCBI gene;Acc:101687200]","zinc finger SWIM-type containing 8 [Source:HGNC Symbol;Acc:HGNC:23528]",11.3900184654911
"MUSNIGG00002219",25.2594006794838,-0.285107599959325,1.98426531386899,21.8823474858748,0.000551258836835223,0.0356614541848072,"MUSNIGT00002682","SAMD8","ENSMPUG00000003283","sterile alpha motif domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26320]","sterile alpha motif domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26320]",-1.21850113927963
