"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange","expression"
"MUSNIGG00000460",4.83365019237176,4.39132083777292,1.49228012849103,20.196244419964,4.11567664746157e-05,0.0155641171884838,"MUSNIGT00000555","EXOC4",NA,NA,"exocyst complex component 4 [Source:HGNC Symbol;Acc:HGNC:30389]",20.9854986273796,"UP"
"MUSNIGG00000498",15.7004248759978,5.91351168875209,1.83587484375024,14.9763399661392,0.000559666222563078,0.0445572862805482,"MUSNIGT00000602","C7ORF45",NA,NA,NA,60.2759963660132,"UP"
"MUSNIGG00000588",30.6223346232184,-2.43567737176707,1.21779922984615,16.1340922272673,0.000313708573266482,0.0296856445123099,"MUSNIGT00000710","SPAM1","ENSMPUG00000006764","sperm adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:11217]","sperm adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:11217]",-5.41018291592584,"DOWN"
"MUSNIGG00000610",222.871558270204,-0.720527172874804,1.23090636187732,17.5649365653258,0.000153398985472243,0.0217538936272825,"MUSNIGT00000737","PTPRZ1","ENSMPUG00000006874","protein tyrosine phosphatase receptor type Z1 [Source:NCBI gene;Acc:101690982]","protein tyrosine phosphatase receptor type Z1 [Source:HGNC Symbol;Acc:HGNC:9685]",-1.64778403865543,"DOWN"
"MUSNIGG00002440",11.6773227028564,4.48648587077281,1.21224556649136,18.5085234692677,9.57029212747916e-05,0.0172747230177847,"MUSNIGT00002956","ZNF485",NA,NA,"zinc finger protein 485 [Source:HGNC Symbol;Acc:HGNC:23440]",22.4164492738994,"UP"
"MUSNIGG00002978",13.4769812696061,5.70121532713312,2.18957568670209,16.2876202943158,0.000290528131788473,0.0296856445123099,"MUSNIGT00003656","TACC2",NA,NA,"transforming acidic coiled-coil containing protein 2 [Source:HGNC Symbol;Acc:HGNC:11523]",52.0279632976916,"UP"
"MUSNIGG00004678",9.42934249783943,-3.88886866096513,1.41523531583289,18.7846932630336,8.33596122470604e-05,0.0172747230177847,"MUSNIGT00005736","SERPINB8","ENSMPUG00000016593","serpin family B member 8 [Source:HGNC Symbol;Acc:HGNC:8952]","serpin family B member 8 [Source:HGNC Symbol;Acc:HGNC:8952]",-14.8137876920851,"DOWN"
"MUSNIGG00004940",6.29885133589983,7.06165917111962,2.59208236070118,16.2520666745735,0.000295738974000511,0.0296856445123099,"MUSNIGT00006031","TMLHE","ENSMPUG00000016127","trimethyllysine hydroxylase, epsilon [Source:HGNC Symbol;Acc:HGNC:18308]","trimethyllysine hydroxylase, epsilon [Source:HGNC Symbol;Acc:HGNC:18308]",133.589163266348,"UP"
"MUSNIGG00005716",6.22335940854686,4.02322644131233,1.41740714607129,18.7732625147871,8.38374077071067e-05,0.0172747230177847,"MUSNIGT00006971","TGIF2LX",NA,NA,"TGFB induced factor homeobox 2 like X-linked [Source:HGNC Symbol;Acc:HGNC:18570]",16.2596741598599,"UP"
"MUSNIGG00008050",7.88367618550485,6.08149500691217,2.47295595656654,15.8083748065319,0.000369194333587582,0.034191916037152,"MUSNIGT00009822","DYNC1LI2","ENSMPUG00000005134","dynein cytoplasmic 1 light intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2966]","dynein cytoplasmic 1 light intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2966]",67.7192930316501,"UP"
"MUSNIGG00008680",15.3176387376987,-3.91972538149077,1.46825530626884,16.7069863214069,0.000235572187997582,0.0274109381828982,"MUSNIGT00010589","TNRC6C","ENSMPUG00000013348","trinucleotide repeat containing adaptor 6C [Source:HGNC Symbol;Acc:HGNC:29318]","trinucleotide repeat containing adaptor 6C [Source:HGNC Symbol;Acc:HGNC:29318]",-15.1340412928311,"DOWN"
"MUSNIGG00009024",124.380737712678,2.07983973025416,1.05233710948955,21.4015291036957,2.25277077267953e-05,0.0117717182223521,"MUSNIGT00011031","LRRC37B",NA,NA,"leucine rich repeat containing 37B [Source:HGNC Symbol;Acc:HGNC:29070]",4.22760248958861,"UP"
"MUSNIGG00009379",21.2312021520974,-2.89404911594069,1.27996766320799,15.2418288991187,0.000490093460389103,0.0409630967501573,"MUSNIGT00011472","UTP18","ENSMPUG00000015582","UTP18 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24274]","UTP18 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24274]",-7.43353846136316,"DOWN"
"MUSNIGG00009730",8.02130540704425,6.64538108752352,1.81793141089682,18.0352233838589,0.000121255375885512,0.0189743757161536,"MUSNIGT00011909","C17ORF97",NA,NA,NA,100.105753737394,"UP"
"MUSNIGG00009981",42.3621340240611,2.95877722575151,1.1639022905352,17.5946572756569,0.000151136276038388,0.0217538936272825,"MUSNIGT00012228","DNAH9","ENSMPUG00000003676","dynein axonemal heavy chain 9 [Source:NCBI gene;Acc:101674259]","dynein axonemal heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:2953]",7.77464728633482,"UP"
"MUSNIGG00010426",60.253808750951,-3.26078281233911,1.10122709911052,16.8043290771133,0.000224381116582913,0.0274109381828982,"MUSNIGT00012755","TENM3","ENSMPUG00000010987","teneurin transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:29944]","teneurin transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:29944]",-9.58502910291813,"DOWN"
"MUSNIGG00010574",9.27830015595558,4.54433023364175,1.46632795080072,18.6739418899953,8.8105909948373e-05,0.0172747230177847,"MUSNIGT00012936","PDGFRL","ENSMPUG00000017967","platelet derived growth factor receptor like [Source:HGNC Symbol;Acc:HGNC:8805]","platelet derived growth factor receptor like [Source:HGNC Symbol;Acc:HGNC:8805]",23.3334904978824,"UP"
"MUSNIGG00010616",9.87035574570242,-2.5019104120982,1.38409214524541,15.2800853264582,0.000480807938801559,0.0409630967501573,"MUSNIGT00012993","KPNA6",NA,NA,"karyopherin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6399]",-5.66434999938751,"DOWN"
"MUSNIGG00012791",20.4038409684564,-3.31620673664434,1.41904821814496,17.1594934665406,0.00018787255324857,0.0236823790733891,"MUSNIGT00015700","",NA,NA,NA,-9.96042109840317,"DOWN"
"MUSNIGG00013171",147.196722361697,-4.52480484928034,1.24611135733723,28.6400296777956,6.03804818811698e-07,0.0013999360960945,"MUSNIGT00016172","MECOM","ENSMPUG00000017083","MDS1 and EVI1 complex locus [Source:NCBI gene;Acc:101684534]","MDS1 and EVI1 complex locus [Source:HGNC Symbol;Acc:HGNC:3498]",-23.0198232201749,"DOWN"
"MUSNIGG00013290",13.9183441194388,4.54724888439135,1.21106232998356,28.5968463476587,6.16983735607975e-07,0.0013999360960945,"MUSNIGT00016311","PTX3","ENSMPUG00000002835","pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692]","pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692]",23.380743203008,"UP"
"MUSNIGG00013357",255.645997905603,-2.80377998320776,0.933768057452676,15.1847323930118,0.000504286400410434,0.0409630967501573,"MUSNIGT00016397","IGSF10","ENSMPUG00000002663","immunoglobulin superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:26384]","immunoglobulin superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:26384]",-6.98267576174769,"DOWN"
"MUSNIGG00015968",8.64980865612385,3.518842185042,1.42306761933064,19.1449417452924,6.96191508454976e-05,0.0172747230177847,"MUSNIGT00019513","LARP4","ENSMPUG00000008706","La ribonucleoprotein 4 [Source:HGNC Symbol;Acc:HGNC:24320]","La ribonucleoprotein 4 [Source:HGNC Symbol;Acc:HGNC:24320]",11.4624392697116,"UP"
"MUSNIGG00016304",24.7171024235021,-4.36424051488059,1.80043683517742,22.9764219630364,1.02502241787834e-05,0.00775258622055317,"MUSNIGT00019926","USP15","ENSMPUG00000016712","ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]","ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]",-20.5952611521648,"DOWN"
"MUSNIGG00016619",16.0402796490599,5.52649078795642,1.87140133593775,16.3859151048557,0.000276594630224299,0.0291903821385551,"MUSNIGT00020323","RPL32","ENSMPUG00000017189","ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]","ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]",46.0934799876739,"UP"
"MUSNIGG00017562",5.8758740917467,7.15557863781336,2.39511938717519,16.5580143575598,0.000253789042143416,0.0280901139816298,"MUSNIGT00021493","WBP4","ENSMPUG00000001879","WW domain binding protein 4 [Source:HGNC Symbol;Acc:HGNC:12739]","WW domain binding protein 4 [Source:HGNC Symbol;Acc:HGNC:12739]",142.575139870806,"UP"
"MUSNIGG00017748",37.2627163245529,-3.57842838128154,1.30244179500537,18.441312140956,9.89737325831651e-05,0.0172747230177847,"MUSNIGT00021698","BORA","ENSMPUG00000010264","BORA aurora kinase A activator [Source:HGNC Symbol;Acc:HGNC:24724]","BORA aurora kinase A activator [Source:HGNC Symbol;Acc:HGNC:24724]",-11.945773613629,"DOWN"
"MUSNIGG00019786",32.3366446724411,3.62512320333029,1.1212915819465,19.1669931752446,6.88557660962078e-05,0.0172747230177847,"MUSNIGT00024121","ANXA2","ENSMPUG00000000762","annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]","annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]",12.3387402625198,"UP"
"MUSNIGG00020381",18.7483348722365,-3.96433939022832,1.46986569999832,18.0706480148613,0.000119126571097481,0.0189743757161536,"MUSNIGT00024816","ZNF879","ENSMPUG00000000701","zinc finger protein 879 [Source:HGNC Symbol;Acc:HGNC:37273]","zinc finger protein 879 [Source:HGNC Symbol;Acc:HGNC:37273]",-15.6093590133641,"DOWN"
"MUSNIGG00021402",11.2388967974056,4.20852403464269,1.80770107580857,17.858660547189,0.000132446697884081,0.020034770499932,"MUSNIGT00026011","ACSM4",NA,NA,"acyl-CoA synthetase medium chain family member 4 [Source:HGNC Symbol;Acc:HGNC:32016]",18.4880868190987,"UP"
"MUSNIGG00022017",6.50779479368409,-3.08220445474433,1.57414962522867,16.1322647084208,0.00031399535843783,0.0296856445123099,"MUSNIGT00026763","UBOX5","ENSMPUG00000008899","U-box domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17777]","U-box domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17777]",-8.46907528784652,"DOWN"
"MUSNIGG00024914",29.3794284436657,4.08228388517016,1.12730177687024,17.1786129204912,0.000186085100326999,0.0236823790733891,"MUSNIGT00030243","",NA,NA,NA,16.9390831647105,"UP"
"MUSNIGG00027439",11.487308604855,4.79623378614855,1.64117889420968,20.9266789106905,2.85646832285497e-05,0.011784230226469,"MUSNIGT00032994","MRPL44","ENSMPUG00000016688","mitochondrial ribosomal protein L44 [Source:HGNC Symbol;Acc:HGNC:16650]","mitochondrial ribosomal protein L44 [Source:HGNC Symbol;Acc:HGNC:16650]",27.784989426235,"UP"
"MUSNIGG00027626",30.8339406412303,-0.709863133566311,1.69964864599841,15.200695597325,0.000500277407366195,0.0409630967501573,"MUSNIGT00033244","LRRFIP1","ENSMPUG00000000081","LRR binding FLII interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]","LRR binding FLII interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]",-1.63564893805845,"DOWN"
"MUSNIGG00027775",33.1816517460489,-3.01803718445788,1.23400368723037,16.7409754138034,0.000231602572016526,0.0274109381828982,"MUSNIGT00033439","KCNJ3","ENSMPUG00000000433","potassium inwardly rectifying channel subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:6264]","potassium inwardly rectifying channel subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:6264]",-8.10064724464291,"DOWN"
"MUSNIGG00027803",15.1766395847417,4.79086650995222,1.39671227025832,21.3301449463211,2.33462899958503e-05,0.0117717182223521,"MUSNIGT00033468","ACVR1","ENSMPUG00000000465","activin A receptor type 1 [Source:HGNC Symbol;Acc:HGNC:171]","activin A receptor type 1 [Source:HGNC Symbol;Acc:HGNC:171]",27.6818126305309,"UP"
"MUSNIGG00027913",10.108616263117,4.65832411735952,1.95777089155355,14.7171070824663,0.000637119360239632,0.0481874609461242,"MUSNIGT00033619","SPC25","ENSMPUG00000000731","SPC25 component of NDC80 kinetochore complex [Source:NCBI gene;Acc:101690406]","SPC25 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:24031]",25.2519714040648,"UP"
"MUSNIGG00028122",117.03938358755,-2.87690596491108,1.133729635999,16.4409383797131,0.000269088781555725,0.029074402159521,"MUSNIGT00033879","ZNF804A","ENSMPUG00000018429","zinc finger protein 804A [Source:HGNC Symbol;Acc:HGNC:21711]","zinc finger protein 804A [Source:HGNC Symbol;Acc:HGNC:21711]",-7.34573048693841,"DOWN"
"MUSNIGG00028933",46.2013926174414,-2.87855846230209,1.02025346590835,19.5533797844291,5.67593650554217e-05,0.0172747230177847,"MUSNIGT00034808","KCNB2",NA,NA,"potassium voltage-gated channel subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:6232]",-7.35414928288053,"DOWN"
"MUSNIGG00028941",13.2757530840776,6.70348927082123,2.12537878038637,26.7833224887198,1.52783135303769e-06,0.00231109956002835,"MUSNIGT00034819","RDH10","ENSMPUG00000010233","retinol dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:19975]","retinol dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:19975]",104.220066544753,"UP"
"MUSNIGG00028948",10.8380502374326,7.59307242221961,2.37220359193986,19.2192846178228,6.7078813506017e-05,0.0172747230177847,"MUSNIGT00034827","TCEB1",NA,NA,NA,193.082342162786,"UP"
"MUSNIGG00029167",17.7851149174594,4.73500404079535,1.4355164155881,17.3273576136904,0.000172747631349653,0.0236823790733891,"MUSNIGT00035079","RAD54B","ENSMPUG00000008878","RAD54 homolog B [Source:HGNC Symbol;Acc:HGNC:17228]","RAD54 homolog B [Source:HGNC Symbol;Acc:HGNC:17228]",26.6304340989392,"UP"
"MUSNIGG00031397",65.8055552966551,-4.53645647875886,1.69814380627274,22.3280541344814,1.41750516128246e-05,0.0091894834598569,"MUSNIGT00037747","CREBZF","ENSMPUG00000009974","CREB/ATF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:24905]","CREB/ATF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:24905]",-23.2064908598783,"DOWN"
"MUSNIGG00031706",22.0821978306128,-4.63963302713426,1.83762274653791,14.7399713428252,0.000629877204283474,0.0481874609461242,"MUSNIGT00038115","KCNJ5","ENSMPUG00000008658","potassium inwardly rectifying channel subfamily J member 5 [Source:HGNC Symbol;Acc:HGNC:6266]","potassium inwardly rectifying channel subfamily J member 5 [Source:HGNC Symbol;Acc:HGNC:6266]",-24.9269251752398,"DOWN"
"MUSNIGG00032632",60.9584522323009,2.58614517830744,1.04007015631207,18.5778656661485,9.24416583407635e-05,0.0172747230177847,"MUSNIGT00039239","LRBA","ENSMPUG00000007098","LPS responsive beige-like anchor protein [Source:HGNC Symbol;Acc:HGNC:1742]","LPS responsive beige-like anchor protein [Source:HGNC Symbol;Acc:HGNC:1742]",6.00492063442444,"UP"
"MUSNIGG00032812",80.1600546469546,-3.77769114426314,1.47604031975025,19.5711664232697,5.62568238339007e-05,0.0172747230177847,"MUSNIGT00039449","GUCY1A3",NA,NA,NA,-13.7150801134262,"DOWN"
"MUSNIGG00033161",9.70452345462929,-5.13262752627894,2.03797614041708,18.7104700513889,8.65113424793052e-05,0.0172747230177847,"MUSNIGT00039845","PITX2","ENSMPUG00000008491","paired like homeodomain 2 [Source:HGNC Symbol;Acc:HGNC:9005]","paired like homeodomain 2 [Source:HGNC Symbol;Acc:HGNC:9005]",-35.0812324241663,"DOWN"
"MUSNIGG00033377",26.2907851584933,4.82479684794045,1.0962162424189,25.2107485741089,3.35394166609189e-06,0.00380504682018125,"MUSNIGT00040117","",NA,NA,NA,28.3405695734619,"UP"
"MUSNIGG00034879",8.55145782734729,3.13883393960813,1.13752439926247,15.179947342923,0.000505494362716793,0.0409630967501573,"MUSNIGT00041918","SWT1","ENSMPUG00000011913","SWT1 RNA endoribonuclease homolog [Source:HGNC Symbol;Acc:HGNC:16785]","SWT1 RNA endoribonuclease homolog [Source:HGNC Symbol;Acc:HGNC:16785]",8.80811887414145,"UP"
"MUSNIGG00036486",4.39021407412983,4.49563292367781,1.46086189552667,16.5802723993186,0.000250980276987411,0.0280901139816298,"MUSNIGT00043932","BAAT","ENSMPUG00000006883","bile acid-CoA:amino acid N-acyltransferase [Source:HGNC Symbol;Acc:HGNC:932]","bile acid-CoA:amino acid N-acyltransferase [Source:HGNC Symbol;Acc:HGNC:932]",22.5590267656705,"UP"
"MUSNIGG00037190",49.8254601601988,-5.45921580383073,1.4419839335345,19.0033508316434,7.47265269442027e-05,0.0172747230177847,"MUSNIGT00044790","TRPM3","ENSMPUG00000009171","transient receptor potential cation channel subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:17992]","transient receptor potential cation channel subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:17992]",-43.9934184695961,"DOWN"
"MUSNIGG00037315",15.1236708779405,-3.9700625126383,1.4762046413936,20.9794558309762,2.78207638358734e-05,0.011784230226469,"MUSNIGT00044944","ECM2","ENSMPUG00000004720","extracellular matrix protein 2 [Source:NCBI gene;Acc:101689550]","extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3154]",-15.6714037957987,"DOWN"
"MUSNIGG00037985",6.33291275534303,6.65834269861567,2.28573233954322,17.2336530719138,0.000181033848488799,0.0236823790733891,"MUSNIGT00045751","FAM179A",NA,NA,NA,101.009186560277,"UP"
"MUSNIGG00038246",21.8745104960375,-4.77150626018641,2.08868006521531,14.788540178405,0.000614765238406197,0.0481000802049538,"MUSNIGT00046079","",NA,NA,NA,-27.3128178761013,"DOWN"
"MUSNIGG00039091",60.2303047864749,-4.46695830138221,1.48630879915196,18.30734849142,0.000105830241202573,0.0177873197991584,"MUSNIGT00047103","PLK1S1",NA,NA,NA,-22.1150760969974,"DOWN"
"MUSNIGG00039308",6.50779479368409,-3.08220445474433,1.57414962522867,16.1322647084208,0.00031399535843783,0.0296856445123099,"MUSNIGT00047342","UBOX5","ENSMPUG00000008899","U-box domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17777]","U-box domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17777]",-8.46907528784652,"DOWN"
"MUSNIGG00042130",15.9733640658307,7.3851677376576,1.84457527596791,18.5417198969494,9.41275341962707e-05,0.0172747230177847,"MUSNIGT00050823","S100A10",NA,NA,"S100 calcium binding protein A10 [Source:HGNC Symbol;Acc:HGNC:10487]",167.169487893059,"UP"
"MUSNIGG00042379",190.883252313679,-3.31482742267968,1.28545556332169,15.6600576986693,0.000397614009224451,0.0360874474772112,"MUSNIGT00051098","HIVEP1","ENSMPUG00000000674","HIVEP zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:4920]","HIVEP zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:4920]",-9.95090281343788,"DOWN"
"MUSNIGG00042824",15.1332896243072,-5.75538042084362,1.66094642403877,23.3288168133499,8.59432542601981e-06,0.00775258622055317,"MUSNIGT00051620","TNXB","ENSMPUG00000010312","tenascin XB [Source:HGNC Symbol;Acc:HGNC:11976]","tenascin XB [Source:HGNC Symbol;Acc:HGNC:11976]",-54.0184530726502,"DOWN"
"MUSNIGG00043716",9.93979518592307,3.76464887321911,1.83553390654446,15.4940838002772,0.00043201860645992,0.038441185021865,"MUSNIGT00052701","MAP7","ENSMPUG00000014832","microtubule associated protein 7 [Source:HGNC Symbol;Acc:HGNC:6869]","microtubule associated protein 7 [Source:HGNC Symbol;Acc:HGNC:6869]",13.5916516129668,"UP"
